epoch,train_mse,val_mae,val_mse
1,13.645692434310913,7031.7861328125,8496.9560546875
2,0.9903426837921142,19872.6796875,20296.306640625
3,0.5639165270328522,3745.68017578125,4379.58203125
4,0.4379380011558533,5530.74072265625,6444.9912109375
5,0.35912454724311826,3287.0400390625,4127.8330078125
6,0.30515014052391054,3149.378662109375,3942.811279296875
7,0.2548893463611603,2033.0343017578125,2496.12109375
8,0.22516070902347565,1930.7137451171875,2241.09228515625
9,0.20286786019802094,2003.6629638671875,2279.501708984375
10,0.18341333508491517,1495.4422607421875,1791.139404296875
11,0.17173302948474883,2057.36279296875,2332.14453125
12,0.1615200638771057,1262.8983154296875,1582.9468994140625
13,0.1525849136710167,1344.2960205078125,1650.96240234375
14,0.14374450981616974,1538.2718505859375,1800.1453857421875
15,0.1359812754392624,1172.0372314453125,1432.8773193359375
16,0.12590918809175491,1089.7635498046875,1451.6051025390625
17,0.12186732947826386,1073.4615478515625,1348.7882080078125
18,0.11662287622690201,1360.4486083984375,1609.48681640625
19,0.11224601447582244,1094.83447265625,1354.8553466796875
20,0.10570338338613511,1178.97509765625,1428.6785888671875
21,0.10143790066242218,1115.0562744140625,1351.2974853515625
22,0.09759282827377319,1070.241455078125,1386.8509521484375
23,0.0944127681851387,1072.725830078125,1393.0157470703125
24,0.09118960916996002,947.0919799804688,1191.7021484375
25,0.08884058982133865,867.2088012695312,1081.1435546875
26,0.08313081488013267,919.156494140625,1141.80810546875
27,0.08271270632743835,896.4052124023438,1118.5694580078125
28,0.07994382321834564,1471.1343994140625,1823.7677001953125
29,0.0784709855914116,983.5784912109375,1268.4051513671875
30,0.07527939110994339,897.9382934570312,1148.26708984375
31,0.07125937968492507,1030.5135498046875,1341.023193359375
32,0.07220543831586838,847.1099853515625,1059.3868408203125
33,0.06901338472962379,903.7852172851562,1148.1397705078125
34,0.06787480339407921,797.5299072265625,1012.9929809570312
35,0.06704165294766426,922.1005249023438,1197.30322265625
36,0.06466012239456177,804.5968017578125,1013.03466796875
37,0.06484577193856239,1331.30859375,1543.883056640625
38,0.06151000216603279,826.7743530273438,1014.296142578125
39,0.05946886658668518,790.3446655273438,973.8328247070312
40,0.05920340061187744,773.614013671875,979.6918334960938
41,0.0569519017636776,976.419189453125,1164.017333984375
42,0.056047141551971436,903.7173461914062,1087.2109375
43,0.05335221901535988,1142.9271240234375,1348.85009765625
44,0.052772540897130966,877.7269897460938,1082.34375
45,0.05049827247858048,934.7285766601562,1176.3656005859375
46,0.04916212320327759,837.3408813476562,1085.918212890625
47,0.04696904882788658,799.0858154296875,1039.93896484375
48,0.045519549399614334,753.5109252929688,950.356201171875
49,0.04437743738293648,750.1728515625,923.0936279296875
50,0.04320261776447296,718.9663696289062,896.6798706054688
51,0.042186669856309894,736.8269653320312,882.9739379882812
52,0.04168244943022728,784.7364501953125,932.769287109375
53,0.04006388112902641,796.6044311523438,946.8228149414062
54,0.03924047812819481,812.8323364257812,969.8161010742188
55,0.03925884440541268,774.7342529296875,921.0419921875
56,0.03757222309708595,690.4143676757812,823.8175048828125
57,0.037584886848926545,877.457275390625,1021.4526977539062
58,0.03573855862021446,687.2609252929688,810.7091064453125
59,0.03589994199573994,705.2540893554688,834.0732421875
60,0.03480927474796772,875.9998779296875,1023.3106689453125
61,0.034619233533740044,771.8372192382812,912.215576171875
62,0.03396021731197834,714.3116455078125,847.9967651367188
63,0.03302088432013989,1025.5804443359375,1177.737060546875
64,0.033108975365757944,1163.2918701171875,1314.9969482421875
65,0.03158174887299538,644.9374389648438,762.0465698242188
66,0.03158880405128002,648.629150390625,771.4068603515625
67,0.03133881591260433,687.4878540039062,814.3167114257812
68,0.030387188121676446,814.0990600585938,963.116943359375
69,0.030107566565275194,597.3529052734375,726.0029907226562
70,0.02953381761908531,608.0397338867188,731.7042846679688
71,0.028795307725667952,727.8803100585938,863.4214477539062
72,0.028797121569514274,648.9940795898438,811.1326293945312
73,0.028750730976462364,696.0361328125,833.794677734375
74,0.02814407415688038,632.9718017578125,760.6978149414062
75,0.027216826304793357,604.1836547851562,730.8101806640625
76,0.02716877147555351,596.0144653320312,723.0693969726562
77,0.02672912858426571,811.0020751953125,953.8359375
78,0.02665561132133007,588.7449951171875,716.8350830078125
79,0.025733337327837943,660.2960205078125,854.3339233398438
80,0.02496606156229973,644.6936645507812,759.3206176757812
81,0.02537612646818161,906.30908203125,1044.571533203125
82,0.024597429260611533,679.7982788085938,792.017333984375
83,0.02426143303513527,759.3694458007812,895.2438354492188
84,0.024084223434329033,632.444580078125,747.382080078125
85,0.023677595630288123,837.898193359375,980.8416137695312
86,0.023160173445940017,695.932861328125,817.8191528320312
87,0.0225225105881691,828.4779663085938,969.3599853515625
88,0.0220223917812109,832.8831176757812,974.7254028320312
89,0.021515438854694365,699.753173828125,831.7037353515625
90,0.02070019517093897,640.0263671875,777.3533325195312
91,0.020613908246159555,789.055908203125,930.8571166992188
92,0.020382808297872545,704.3706665039062,903.876953125
93,0.02008958712220192,722.37353515625,933.9962158203125
94,0.019704382345080377,638.8665161132812,782.3085327148438
95,0.01930632285773754,645.7843017578125,781.7960205078125
96,0.018841694220900537,646.8082885742188,788.1883544921875
97,0.019246238581836224,658.4168090820312,805.6189575195312
98,0.018812628239393236,735.1864624023438,889.5192260742188
99,0.01833594735711813,678.0480346679688,852.3275146484375
100,0.01833760902285576,730.654052734375,881.30517578125
101,0.018254351913928987,689.0445556640625,848.2525024414062
102,0.017599887400865554,638.9901123046875,775.6943359375
103,0.017901905067265033,681.2385864257812,842.1167602539062
104,0.01743041694164276,942.364990234375,1096.4429931640625
105,0.017485117092728614,1226.1312255859375,1375.1234130859375
106,0.017366798818111418,981.1113891601562,1130.811767578125
107,0.016900701262056828,1046.4149169921875,1191.7232666015625
108,0.016516969464719297,820.9512939453125,1027.50341796875
109,0.016637786515057085,631.0057373046875,781.3809204101562
110,0.015968224368989467,666.923828125,823.1802368164062
111,0.01591821074485779,620.0855102539062,754.0697631835938
112,0.016323824264109135,619.4453125,749.4259033203125
113,0.015953389964997768,619.2948608398438,767.6759033203125
114,0.01564687553793192,626.3349609375,767.2559204101562
115,0.015478904880583287,642.1033935546875,794.2947387695312
116,0.015312246531248092,718.8077392578125,875.5745239257812
117,0.01490073673427105,640.5433959960938,789.14111328125
118,0.01473590277135372,1549.1617431640625,1674.4813232421875
119,0.014884998686611653,612.6002197265625,745.4129028320312
120,0.014731119722127914,634.8757934570312,775.539306640625
121,0.014692887961864472,691.9439697265625,854.1739501953125
122,0.014461337104439736,755.434814453125,914.90625
123,0.014403398111462594,883.8923950195312,1038.6888427734375
124,0.014224407151341439,673.6860961914062,833.614501953125
125,0.014201384410262108,711.4510498046875,876.155029296875
126,0.013732296973466873,676.2344970703125,836.08251953125
127,0.013548110015690326,631.80322265625,771.688232421875
128,0.013621309138834477,917.9574584960938,1078.4010009765625
129,0.013252116665244102,624.33837890625,773.525634765625
130,0.01339304156601429,765.8733520507812,934.2286987304688
131,0.013014878407120704,670.5945434570312,828.6423950195312
132,0.013211216852068901,709.3549194335938,876.0802001953125
133,0.013026093095541001,664.0917358398438,819.6316528320312
134,0.012815124839544296,695.0842895507812,860.943359375
135,0.012853002026677132,786.1483764648438,954.2910766601562
136,0.01275122605264187,953.3885498046875,1119.8599853515625
137,0.012790630236268044,773.530517578125,949.1300048828125
138,0.012629324346780777,677.9959106445312,837.7070922851562
139,0.0123819275572896,696.95947265625,856.0283813476562
140,0.01250172697007656,657.6024169921875,810.8221435546875
141,0.012265215553343296,643.6630249023438,786.8628540039062
142,0.012187367863953113,739.835205078125,901.8202514648438
143,0.011902324184775352,703.3425903320312,873.4728393554688
