epoch,train_mse,val_mae,val_mse
1,4.046920744180679,28359.1953125,28568.58984375
2,0.2338454008102417,12392.5341796875,12662.12109375
3,0.10715071499347686,1742.2012939453125,2065.678466796875
4,0.06294250875711441,926.4266967773438,1129.722412109375
5,0.04600209653377533,1124.513671875,1313.375244140625
6,0.0388398540019989,732.9435424804688,910.599609375
7,0.034076498597860334,677.903564453125,866.0105590820312
8,0.031169494166970253,673.29345703125,859.398681640625
9,0.027691160216927527,695.2159423828125,894.9560546875
10,0.02459235556423664,1401.9296875,1561.5504150390625
11,0.022276099398732187,746.5564575195312,889.019775390625
12,0.020252677127718926,883.4091186523438,1169.9644775390625
13,0.019008441269397734,1207.7135009765625,1377.755615234375
14,0.01786035642027855,797.077392578125,1051.1768798828125
15,0.017012903988361357,657.1835327148438,819.414794921875
16,0.01585465218871832,896.2420654296875,1050.636474609375
17,0.015566180050373078,652.6038208007812,827.522705078125
18,0.015127380080521106,814.3948364257812,960.8670654296875
19,0.01478676550090313,885.835205078125,1037.2786865234375
20,0.013977045789361,619.3313598632812,749.742431640625
21,0.013642344325780868,707.8748779296875,899.4656982421875
22,0.013377319127321242,758.8245239257812,958.0507202148438
23,0.01318600095808506,838.329345703125,1058.3641357421875
24,0.013007521256804466,947.7169189453125,1096.16796875
25,0.012730587907135486,720.4495239257812,872.5859375
26,0.011855036430060863,898.5665893554688,1048.2684326171875
27,0.011861627548933029,688.5816040039062,849.1753540039062
28,0.011790846437215806,629.15087890625,791.0283813476562
29,0.011360812783241272,544.3726806640625,681.5078735351562
30,0.011080868877470493,1297.532958984375,1487.9815673828125
31,0.010488337203860283,591.1524658203125,716.5824584960938
32,0.010534780994057656,977.7442016601562,1115.5054931640625
33,0.010129801332950591,666.31787109375,794.8107299804688
34,0.009889853149652482,744.5120239257812,884.3786010742188
35,0.009879278913140298,523.4012451171875,644.3778076171875
36,0.00938139859586954,792.5952758789062,930.5975341796875
37,0.009433927051723003,849.4102783203125,992.830810546875
38,0.009112039357423782,577.7047119140625,741.0707397460938
39,0.008800671845674514,521.087158203125,636.3707275390625
40,0.008937879242002964,1050.7236328125,1163.4205322265625
41,0.008586966469883918,1416.844970703125,1511.8482666015625
42,0.008441915437579155,500.7197570800781,648.4346923828125
43,0.008120191879570485,614.3771362304688,795.7704467773438
